Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,PromotionGapRatio,RoleStagnationIndex,TrainingIntensityScore,ManagerStabilityIndicator,CareerVelocityScore,IncomeGrowthPotential,ExperienceUtilization,CareerCluster,PromotionGapRiskScore,PromotionGapRiskLevel
45,0,Travel_Rarely,1329,Research & Development,2,2,Other,4,Female,59,2,2,Manufacturing Director,4,Divorced,5770,5388,1,No,19,3,1,2,10,3,3,10,7,3,9,0.299999970000003,0.699999930000007,0.299999970000003,0.8999999100000091,0.19999998000000202,524.5454545454545,0.22222221728395075,1,4,Medium
38,0,Travel_Rarely,397,Research & Development,2,2,Medical,4,Female,54,2,3,Manufacturing Director,3,Married,7756,14199,3,Yes,19,3,4,1,10,6,4,5,4,0,2,0.0,0.799999840000032,1.199999760000048,0.399999920000016,0.599999880000024,1292.6666666666667,0.26315788781163457,0,3,Low
35,1,Travel_Rarely,737,Sales,10,3,Medical,4,Male,55,2,3,Sales Executive,1,Married,10306,21530,9,No,17,3,3,0,15,3,3,13,12,6,0,0.4615384260355057,0.9230768520710114,0.23076921301775286,0.0,0.23076921301775286,736.1428571428571,0.428571416326531,1,6,Medium
37,0,Travel_Rarely,1470,Research & Development,10,3,Medical,2,Female,71,3,1,Research Scientist,2,Married,3936,9953,1,No,11,3,1,1,8,2,1,8,4,7,7,0.8749998906250137,0.4999999375000079,0.24999996875000394,0.8749998906250137,0.12499998437500197,437.3333333333333,0.21621621037253486,0,5,Medium
40,0,Travel_Rarely,448,Research & Development,16,3,Life Sciences,3,Female,84,3,3,Manufacturing Director,4,Single,7945,19948,6,Yes,15,3,4,0,18,2,2,4,2,3,3,0.7499998125000469,0.49999987500003124,0.49999987500003124,0.7499998125000469,0.7499998125000469,1589.0,0.4499999887500003,1,4,Medium
44,0,Travel_Frequently,602,Human Resources,1,5,Human Resources,1,Male,37,3,2,Human Resources,4,Married,5743,10503,4,Yes,11,3,3,0,14,3,3,10,7,0,2,0.0,0.699999930000007,0.299999970000003,0.19999998000000202,0.19999998000000202,522.0909090909091,0.3181818109504134,0,4,Medium
48,0,Travel_Frequently,365,Research & Development,4,5,Medical,3,Male,89,2,4,Manager,4,Married,15202,5602,2,No,25,4,2,1,23,3,3,2,2,2,2,0.99999950000025,0.99999950000025,1.499999250000375,0.99999950000025,1.9999990000005,5067.333333333333,0.479166656684028,1,6,Medium
35,1,Travel_Rarely,763,Sales,15,2,Medical,1,Male,59,1,2,Sales Executive,4,Divorced,5440,22098,6,Yes,14,3,4,2,7,2,2,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,1813.3333333333333,0.19999999428571447,0,6,Medium
24,0,Travel_Frequently,567,Research & Development,2,1,Technical Degree,1,Female,32,3,1,Research Scientist,4,Single,3760,17218,1,Yes,13,3,3,0,6,2,3,6,3,1,3,0.16666663888889352,0.49999991666668053,0.33333327777778704,0.49999991666668053,0.16666663888889352,537.1428571428571,0.24999998958333375,0,2,Low
27,0,Travel_Rarely,486,Research & Development,8,3,Medical,2,Female,86,4,1,Research Scientist,3,Married,3517,22490,7,No,17,3,1,0,5,0,3,3,2,0,2,0.0,0.6666664444445185,0.0,0.6666664444445185,0.33333322222225925,879.25,0.18518517832647488,0,4,Medium
27,0,Travel_Frequently,591,Research & Development,2,3,Medical,4,Male,87,3,1,Research Scientist,4,Single,2580,6297,2,No,13,3,3,0,6,0,2,4,2,1,2,0.24999993750001562,0.49999987500003124,0.0,0.49999987500003124,0.24999993750001562,516.0,0.22222221399176983,0,4,Medium
40,1,Travel_Rarely,1329,Research & Development,7,3,Life Sciences,1,Male,73,3,1,Laboratory Technician,1,Single,2166,3339,3,Yes,14,3,2,0,10,3,1,4,2,0,3,0.0,0.49999987500003124,0.7499998125000469,0.7499998125000469,0.24999993750001562,433.2,0.24999999375000018,0,1,Low
29,0,Travel_Rarely,469,Sales,10,3,Medical,3,Male,42,2,2,Sales Executive,3,Single,5869,23413,9,No,11,3,3,0,8,2,3,5,2,1,4,0.199999960000008,0.399999920000016,0.399999920000016,0.799999840000032,0.399999920000016,978.1666666666666,0.27586205945303244,0,1,Low
36,0,Travel_Rarely,711,Research & Development,5,4,Life Sciences,2,Female,42,3,3,Healthcare Representative,1,Married,8008,22792,4,No,12,3,3,2,9,6,3,3,2,0,2,0.0,0.6666664444445185,1.9999993333335555,0.6666664444445185,0.9999996666667778,2002.0,0.24999999305555576,0,2,Low
25,0,Travel_Frequently,772,Research & Development,2,1,Life Sciences,4,Male,77,4,2,Manufacturing Director,3,Divorced,5206,4973,1,No,17,3,3,2,7,6,3,7,7,0,7,0.0,0.9999998571428775,0.857142734693895,0.9999998571428775,0.285714244897965,650.75,0.27999998880000043,0,3,Low
39,0,Travel_Rarely,492,Research & Development,12,3,Medical,4,Male,66,3,2,Manufacturing Director,2,Married,5295,7693,4,No,21,4,3,0,7,3,3,5,4,1,0,0.199999960000008,0.799999840000032,0.599999880000024,0.0,0.399999920000016,882.5,0.17948717488494426,0,4,Medium
49,0,Travel_Rarely,301,Research & Development,22,4,Other,1,Female,72,3,4,Research Director,2,Married,16413,3498,3,No,16,3,2,2,27,2,3,4,2,1,2,0.24999993750001562,0.49999987500003124,0.49999987500003124,0.49999987500003124,0.9999997500000625,3282.6,0.5510203969179511,1,2,Low
50,0,Travel_Rarely,813,Research & Development,17,5,Life Sciences,4,Female,50,2,3,Research Director,1,Divorced,13269,21981,5,No,15,3,3,3,19,3,3,14,11,1,11,0.07142856632653098,0.7857142295918408,0.21428569897959293,0.7857142295918408,0.21428569897959293,884.6,0.37999999240000015,1,3,Low
20,0,Travel_Rarely,1141,Sales,2,3,Medical,3,Female,31,3,1,Sales Representative,3,Single,2783,13251,1,No,19,3,1,0,2,3,3,2,2,2,2,0.99999950000025,0.99999950000025,1.499999250000375,0.99999950000025,0.499999750000125,927.6666666666666,0.09999999500000024,0,6,Medium
34,0,Travel_Rarely,1130,Research & Development,3,3,Life Sciences,4,Female,66,3,2,Research Scientist,2,Divorced,5433,19332,1,No,12,3,3,1,11,2,3,11,8,7,9,0.636363578512402,0.7272726611570308,0.1818181652892577,0.8181817438016598,0.1818181652892577,452.75,0.32352940224913523,1,8,High
36,0,Travel_Rarely,311,Research & Development,7,3,Life Sciences,1,Male,77,3,1,Laboratory Technician,2,Single,2013,10950,2,No,11,3,3,0,15,4,3,4,3,1,3,0.24999993750001562,0.7499998125000469,0.9999997500000625,0.7499998125000469,0.24999993750001562,402.6,0.41666665509259293,0,4,Medium
49,0,Travel_Rarely,465,Research & Development,6,1,Life Sciences,3,Female,41,2,4,Healthcare Representative,3,Married,13966,11652,2,Yes,19,3,2,1,30,3,3,15,11,2,12,0.13333332444444504,0.7333332844444478,0.19999998666666757,0.7999999466666703,0.2666666488888901,872.875,0.6122448854643902,1,4,Medium
36,0,Non-Travel,894,Research & Development,1,4,Medical,4,Female,33,2,2,Manufacturing Director,3,Married,4374,15411,0,No,15,3,3,0,4,6,3,3,2,1,2,0.33333322222225925,0.6666664444445185,1.9999993333335555,0.6666664444445185,0.6666664444445185,1093.5,0.11111110802469146,0,3,Low
36,0,Travel_Rarely,1040,Research & Development,3,2,Life Sciences,4,Male,79,4,2,Healthcare Representative,1,Divorced,6842,26308,6,No,20,4,1,1,13,3,3,5,4,0,4,0.0,0.799999840000032,0.599999880000024,0.799999840000032,0.399999920000016,1140.3333333333333,0.36111110108024724,0,3,Low
54,0,Travel_Rarely,584,Research & Development,22,5,Medical,2,Female,91,3,4,Manager,3,Married,17426,18685,3,No,25,4,3,1,36,6,3,10,8,4,7,0.39999996000000404,0.7999999200000081,0.599999940000006,0.699999930000007,0.39999996000000404,1584.1818181818182,0.6666666543209879,1,4,Medium
43,0,Travel_Rarely,1291,Research & Development,15,2,Life Sciences,3,Male,65,2,4,Research Director,3,Married,17603,3525,1,No,24,4,1,1,14,3,3,14,10,6,11,0.42857139795918586,0.7142856632653098,0.21428569897959293,0.7857142295918408,0.2857142653061239,1173.5333333333333,0.32558138777717704,1,5,Medium
35,1,Travel_Frequently,880,Sales,12,4,Other,4,Male,36,3,2,Sales Executive,4,Single,4581,10414,3,Yes,24,4,1,0,13,2,4,11,9,6,7,0.5454544958677732,0.8181817438016598,0.1818181652892577,0.636363578512402,0.1818181652892577,381.75,0.37142856081632686,1,7,High
38,0,Travel_Frequently,1189,Research & Development,1,3,Life Sciences,4,Male,90,3,2,Research Scientist,4,Married,4735,9867,7,No,15,3,4,2,19,4,4,13,11,2,9,0.15384614201183525,0.8461537810650938,0.3076922840236705,0.6923076390532585,0.15384614201183525,338.2142857142857,0.49999998684210567,1,4,Medium
29,0,Travel_Rarely,991,Sales,5,3,Medical,1,Male,43,2,2,Sales Executive,2,Divorced,4187,3356,1,Yes,13,3,2,1,10,3,2,10,0,0,9,0.0,0.0,0.299999970000003,0.8999999100000091,0.19999998000000202,380.6363636363636,0.3448275743162905,0,1,Low
33,0,Travel_Rarely,392,Sales,2,4,Medical,4,Male,93,3,2,Sales Executive,4,Divorced,5505,3921,1,No,14,3,3,2,6,5,3,6,2,0,4,0.0,0.33333327777778704,0.8333331944444675,0.6666665555555741,0.33333327777778704,786.4285714285714,0.18181817630854014,0,1,Low
32,0,Travel_Rarely,977,Research & Development,2,3,Medical,4,Male,45,3,2,Research Scientist,2,Divorced,5470,25518,0,No,13,3,3,2,10,4,2,9,5,1,6,0.11111109876543349,0.5555554938271674,0.44444439506173394,0.6666665925926009,0.22222219753086697,547.0,0.3124999902343753,0,2,Low
31,0,Travel_Rarely,1112,Sales,5,4,Life Sciences,1,Female,67,3,2,Sales Executive,4,Married,5476,22589,1,No,11,3,1,2,10,2,3,10,0,0,2,0.0,0.0,0.19999998000000202,0.19999998000000202,0.19999998000000202,497.8181818181818,0.3225806347554634,0,3,Low
49,0,Travel_Rarely,464,Research & Development,16,3,Medical,4,Female,74,3,1,Laboratory Technician,1,Divorced,2587,24941,4,Yes,16,3,2,1,17,2,2,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.499999750000125,862.3333333333334,0.3469387684298211,0,6,Medium
38,0,Travel_Frequently,148,Research & Development,2,3,Medical,4,Female,42,2,1,Laboratory Technician,2,Single,2440,23826,1,No,22,4,2,0,4,3,3,4,3,3,3,0.7499998125000469,0.7499998125000469,0.7499998125000469,0.7499998125000469,0.24999993750001562,488.0,0.10526315512465383,0,6,Medium
47,0,Travel_Rarely,1225,Sales,2,4,Life Sciences,2,Female,47,4,4,Manager,2,Divorced,15972,21086,6,No,14,3,3,3,29,2,3,3,2,1,2,0.33333322222225925,0.6666664444445185,0.6666664444445185,0.6666664444445185,1.333332888889037,3993.0,0.6170212634676328,1,3,Low
49,0,Travel_Rarely,809,Research & Development,1,3,Life Sciences,3,Male,36,3,4,Manager,3,Single,15379,22384,4,No,14,3,1,0,23,2,3,8,7,0,0,0.0,0.8749998906250137,0.24999996875000394,0.0,0.4999999375000079,1708.7777777777778,0.4693877455226991,1,4,Medium
41,0,Travel_Rarely,1206,Sales,23,2,Life Sciences,4,Male,80,3,3,Sales Executive,3,Single,7082,11591,3,Yes,16,3,4,0,21,2,3,2,0,0,2,0.0,0.0,0.99999950000025,0.99999950000025,1.499999250000375,2360.6666666666665,0.5121951094586559,0,0,Low
20,0,Travel_Rarely,727,Sales,9,1,Life Sciences,4,Male,54,3,1,Sales Representative,1,Single,2728,21082,1,No,11,3,1,0,2,3,3,2,2,0,2,0.0,0.99999950000025,1.499999250000375,0.99999950000025,0.499999750000125,909.3333333333334,0.09999999500000024,0,3,Low
33,0,Non-Travel,530,Sales,16,3,Life Sciences,3,Female,36,3,2,Sales Executive,4,Divorced,5368,16130,1,Yes,25,4,3,1,7,2,3,6,5,1,2,0.16666663888889352,0.8333331944444675,0.33333327777778704,0.33333327777778704,0.33333327777778704,766.8571428571429,0.21212120569329682,0,3,Low
36,0,Travel_Rarely,1351,Research & Development,26,4,Life Sciences,1,Male,80,3,2,Healthcare Representative,3,Married,5347,7419,6,No,14,3,2,2,10,2,2,3,2,0,2,0.0,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.6666664444445185,1336.75,0.2777777700617286,0,2,Low
44,0,Travel_Rarely,528,Human Resources,1,3,Life Sciences,3,Female,44,3,1,Human Resources,4,Divorced,3195,4167,4,Yes,18,3,1,3,8,2,3,2,2,2,2,0.99999950000025,0.99999950000025,0.99999950000025,0.99999950000025,0.499999750000125,1065.0,0.18181817768595052,0,6,Medium
23,1,Travel_Rarely,1320,Research & Development,8,1,Medical,4,Male,93,2,1,Laboratory Technician,3,Single,3989,20586,1,Yes,11,3,1,0,5,2,3,5,4,1,2,0.199999960000008,0.799999840000032,0.399999920000016,0.399999920000016,0.199999960000008,664.8333333333334,0.21739129489603065,0,4,Medium
38,0,Travel_Rarely,1495,Research & Development,4,2,Medical,4,Female,87,3,1,Laboratory Technician,3,Married,3306,26176,7,No,19,3,4,1,7,5,2,0,0,0,0,0.0,0.0,5000000.0,0.0,1000000.0,3306.0,0.18421052146814418,2,1,Low
53,0,Travel_Rarely,1395,Research & Development,24,4,Medical,2,Male,48,4,3,Healthcare Representative,4,Married,7005,3458,3,No,15,3,3,0,11,2,3,4,3,1,2,0.24999993750001562,0.7499998125000469,0.49999987500003124,0.49999987500003124,0.7499998125000469,1401.0,0.2075471658953365,0,4,Medium
48,1,Travel_Frequently,708,Sales,7,2,Medical,4,Female,95,3,1,Sales Representative,3,Married,2655,11740,2,Yes,11,3,3,2,19,3,3,9,7,7,7,0.7777776913580343,0.7777776913580343,0.33333329629630043,0.7777776913580343,0.11111109876543349,265.5,0.39583332508680574,1,7,High
32,1,Travel_Rarely,1259,Research & Development,2,4,Life Sciences,4,Male,95,3,1,Laboratory Technician,2,Single,1393,24852,1,No,12,3,1,0,1,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,696.5,0.031249999023437534,0,1,Low
26,0,Non-Travel,786,Research & Development,7,3,Medical,4,Male,76,3,1,Laboratory Technician,4,Single,2570,11925,1,No,20,4,3,0,7,5,3,7,7,5,7,0.7142856122449125,0.9999998571428775,0.7142856122449125,0.9999998571428775,0.1428571224489825,321.25,0.26923075887574005,1,7,High
55,0,Travel_Rarely,1441,Research & Development,22,3,Technical Degree,1,Male,94,2,1,Research Scientist,2,Divorced,3537,23737,5,No,12,3,4,1,8,1,3,4,2,1,2,0.24999993750001562,0.49999987500003124,0.24999993750001562,0.49999987500003124,0.24999993750001562,707.4,0.1454545428099174,0,2,Low
34,0,Travel_Rarely,1157,Research & Development,5,2,Medical,2,Male,57,2,2,Laboratory Technician,4,Married,3986,11912,1,No,14,3,3,1,15,3,4,15,10,4,13,0.2666666488888901,0.6666666222222252,0.19999998666666757,0.8666666088888928,0.13333332444444504,249.125,0.44117645761245716,1,5,Medium
60,0,Travel_Rarely,370,Research & Development,1,4,Medical,3,Male,92,1,3,Healthcare Representative,4,Divorced,10883,20467,3,No,20,4,3,1,19,2,4,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,2.9999970000030003,5441.5,0.316666661388889,0,1,Low
33,0,Travel_Rarely,267,Research & Development,21,3,Medical,2,Male,79,4,1,Laboratory Technician,2,Married,2028,13637,1,No,18,3,4,3,14,6,3,14,11,2,13,0.14285713265306196,0.7857142295918408,0.42857139795918586,0.9285713622449028,0.07142856632653098,135.2,0.42424241138659363,1,5,Medium
37,0,Travel_Frequently,1278,Sales,1,4,Medical,3,Male,31,1,2,Sales Executive,4,Divorced,9525,7677,1,No,14,3,3,2,6,2,2,6,3,1,3,0.16666663888889352,0.49999991666668053,0.33333327777778704,0.49999991666668053,0.33333327777778704,1360.7142857142858,0.16216215777940116,0,1,Low
34,0,Travel_Rarely,678,Research & Development,19,3,Life Sciences,2,Female,35,2,1,Research Scientist,4,Married,2929,20338,1,No,12,3,2,0,10,3,3,10,9,8,7,0.7999999200000081,0.8999999100000091,0.299999970000003,0.699999930000007,0.09999999000000101,266.27272727272725,0.2941176384083048,1,8,High
23,1,Travel_Rarely,427,Sales,7,3,Life Sciences,3,Male,99,3,1,Sales Representative,4,Divorced,2275,25103,1,Yes,21,4,2,1,3,2,3,3,2,0,2,0.0,0.6666664444445185,0.6666664444445185,0.6666664444445185,0.33333322222225925,568.75,0.1304347769376184,0,2,Low
44,0,Travel_Rarely,921,Research & Development,2,3,Life Sciences,3,Female,96,4,3,Healthcare Representative,4,Married,7879,14810,1,Yes,19,3,2,1,9,2,3,8,7,6,7,0.7499999062500118,0.8749998906250137,0.24999996875000394,0.8749998906250137,0.3749999531250059,875.4444444444445,0.20454544989669432,1,6,Medium
35,0,Travel_Frequently,146,Research & Development,2,4,Medical,1,Male,79,2,1,Research Scientist,4,Single,4930,13970,0,Yes,14,3,3,0,6,2,4,5,4,1,4,0.199999960000008,0.799999840000032,0.399999920000016,0.799999840000032,0.199999960000008,821.6666666666666,0.1714285665306124,0,4,Medium
43,0,Travel_Rarely,1179,Sales,2,3,Medical,4,Male,73,3,2,Sales Executive,4,Married,7847,6069,1,Yes,17,3,1,1,10,3,3,10,9,8,8,0.7999999200000081,0.8999999100000091,0.299999970000003,0.7999999200000081,0.19999998000000202,713.3636363636364,0.23255813412655504,1,7,High
24,0,Travel_Rarely,581,Research & Development,9,3,Medical,3,Male,62,4,1,Research Scientist,3,Married,4401,17616,1,No,16,3,4,1,5,1,3,5,3,0,4,0.0,0.599999880000024,0.199999960000008,0.799999840000032,0.199999960000008,733.5,0.20833332465277812,0,4,Medium
41,0,Travel_Rarely,918,Sales,6,3,Marketing,4,Male,35,3,3,Sales Executive,3,Single,9241,15869,1,No,12,3,2,0,10,3,3,10,8,8,7,0.7999999200000081,0.7999999200000081,0.299999970000003,0.699999930000007,0.299999970000003,840.0909090909091,0.24390243307555043,1,6,Medium
29,0,Travel_Rarely,1082,Research & Development,9,4,Medical,4,Female,43,3,1,Laboratory Technician,3,Married,2974,25412,9,No,17,3,3,1,9,2,3,5,3,1,2,0.199999960000008,0.599999880000024,0.399999920000016,0.399999920000016,0.199999960000008,495.6666666666667,0.3103448168846615,0,3,Low
36,0,Travel_Rarely,530,Sales,2,4,Life Sciences,3,Female,51,3,2,Sales Representative,4,Single,4502,7439,3,No,15,3,3,0,17,2,2,13,7,6,7,0.4615384260355057,0.5384614970414233,0.15384614201183525,0.5384614970414233,0.15384614201183525,321.57142857142856,0.4722222091049387,1,6,Medium
45,0,Non-Travel,1238,Research & Development,1,1,Life Sciences,3,Male,74,2,3,Healthcare Representative,3,Married,10748,3395,3,No,23,4,4,1,25,3,2,23,15,14,4,0.6086956257088858,0.6521738846880919,0.1304347769376184,0.17391303591682453,0.1304347769376184,447.8333333333333,0.5555555432098769,1,8,High
24,1,Travel_Rarely,240,Human Resources,22,1,Human Resources,4,Male,58,1,1,Human Resources,3,Married,1555,11585,1,No,11,3,3,1,1,2,3,1,0,0,0,0.0,0.0,1.9999980000020001,0.0,0.9999990000010001,777.5,0.041666664930555625,0,1,Low
47,1,Travel_Frequently,1093,Sales,9,3,Life Sciences,3,Male,82,1,4,Sales Executive,3,Married,12936,24164,7,No,11,3,3,0,25,3,1,23,5,14,10,0.6086956257088858,0.21739129489603065,0.1304347769376184,0.4347825897920613,0.17391303591682453,539.0,0.5319148822996834,1,5,Medium
26,0,Travel_Rarely,390,Research & Development,17,4,Medical,4,Male,62,1,1,Laboratory Technician,3,Married,2305,6217,1,No,15,3,3,3,3,3,4,3,2,0,2,0.0,0.6666664444445185,0.9999996666667778,0.6666664444445185,0.33333322222225925,576.25,0.11538461094674572,0,2,Low
45,0,Travel_Rarely,1005,Research & Development,28,2,Technical Degree,4,Female,48,2,4,Research Director,2,Single,16704,17119,1,No,11,3,3,0,21,2,3,21,6,8,6,0.38095236281179223,0.28571427210884415,0.09523809070294806,0.28571427210884415,0.19047618140589612,759.2727272727273,0.46666665629629656,1,5,Medium
32,0,Travel_Frequently,585,Research & Development,10,3,Life Sciences,1,Male,56,3,1,Research Scientist,3,Married,3433,17360,6,No,13,3,1,1,10,3,2,5,2,1,3,0.199999960000008,0.399999920000016,0.599999880000024,0.599999880000024,0.199999960000008,572.1666666666666,0.3124999902343753,0,2,Low
31,0,Travel_Rarely,741,Research & Development,2,4,Life Sciences,2,Male,69,3,1,Laboratory Technician,3,Married,3477,18103,1,No,14,3,4,1,6,2,4,5,2,0,3,0.0,0.399999920000016,0.399999920000016,0.599999880000024,0.199999960000008,579.5,0.19354838085327802,0,2,Low
41,0,Non-Travel,552,Human Resources,4,3,Human Resources,3,Male,60,1,2,Human Resources,2,Married,6430,20794,6,No,19,3,2,1,10,4,3,3,2,1,2,0.33333322222225925,0.6666664444445185,1.333332888889037,0.6666664444445185,0.6666664444445185,1607.5,0.24390243307555043,0,3,Low
40,0,Travel_Rarely,369,Research & Development,8,2,Life Sciences,2,Female,92,3,2,Manufacturing Director,1,Married,6516,5041,2,Yes,16,3,2,1,18,3,3,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,3258.0,0.4499999887500003,0,1,Low
24,0,Travel_Rarely,506,Research & Development,29,1,Medical,2,Male,91,3,1,Laboratory Technician,1,Divorced,3907,3622,1,No,13,3,2,3,6,2,4,6,2,1,2,0.16666663888889352,0.33333327777778704,0.33333327777778704,0.33333327777778704,0.16666663888889352,558.1428571428571,0.24999998958333375,0,2,Low
46,0,Travel_Rarely,717,Research & Development,13,4,Life Sciences,3,Male,34,3,2,Healthcare Representative,2,Single,5562,9697,6,No,14,3,4,0,19,3,3,10,7,0,9,0.0,0.699999930000007,0.299999970000003,0.8999999100000091,0.19999998000000202,505.6363636363636,0.41304346928166374,1,3,Low
35,0,Travel_Rarely,1370,Research & Development,27,4,Life Sciences,4,Male,49,3,2,Manufacturing Director,3,Married,6883,5151,2,No,16,3,2,1,17,3,3,7,7,0,7,0.0,0.9999998571428775,0.4285713673469475,0.9999998571428775,0.285714244897965,860.375,0.4857142718367351,1,3,Low
30,0,Travel_Rarely,793,Research & Development,16,1,Life Sciences,2,Male,33,3,1,Research Scientist,4,Married,2862,3811,1,No,12,3,2,1,10,2,2,10,0,0,8,0.0,0.0,0.19999998000000202,0.7999999200000081,0.09999999000000101,260.1818181818182,0.33333332222222256,0,3,Low
47,0,Non-Travel,543,Sales,2,4,Marketing,3,Male,87,3,2,Sales Executive,2,Married,4978,3536,7,No,11,3,4,1,4,3,1,1,0,0,0,0.0,0.0,2.9999970000030003,0.0,1.9999980000020001,2489.0,0.08510638116794934,0,1,Low
46,0,Travel_Rarely,1277,Sales,2,3,Life Sciences,3,Male,74,3,3,Sales Executive,4,Divorced,10368,5596,4,Yes,12,3,2,1,13,5,2,10,6,0,3,0.0,0.599999940000006,0.499999950000005,0.299999970000003,0.299999970000003,942.5454545454545,0.28260868950850676,0,3,Low
36,1,Travel_Rarely,1456,Sales,13,5,Marketing,2,Male,96,2,2,Sales Executive,1,Divorced,6134,8658,5,Yes,13,3,2,3,16,3,3,2,2,2,2,0.99999950000025,0.99999950000025,1.499999250000375,0.99999950000025,0.99999950000025,2044.6666666666667,0.44444443209876583,0,6,Medium
